Sp1	Sp2	Cor	type
ESV_53	ESV_436	-0.597	1
ESV_53	ESV_437	0.6049	0
ESV_53	ESV_439	-0.5695	1
ESV_53	ESV_445	0.6089	0
ESV_53	ESV_446	-0.4638	1
ESV_53	ESV_447	0.6226	0
ESV_53	ESV_448	0.7487	0
ESV_53	ESV_455	0.5599	0
ESV_53	ESV_459	0.7119	0
ESV_53	ESV_463	0.5805	0
ESV_53	ESV_464	0.7977	0
ESV_53	ESV_468	0.5859	0
ESV_53	ESV_470	-0.5274	1
ESV_53	ESV_473	0.6446	0
ESV_53	ESV_479	-0.5725	1
ESV_53	ESV_481	0.5451	0
ESV_53	ESV_490	0.6291	0
ESV_53	ESV_497	-0.6056	1
ESV_53	ESV_505	0.5422	0
ESV_53	ESV_507	-0.5293	1
ESV_53	ESV_509	0.4358	0
ESV_53	ESV_515	-0.4769	1
ESV_53	ESV_516	0.4247	0
ESV_53	ESV_517	0.5544	0
ESV_53	ESV_519	0.6927	0
ESV_53	ESV_520	0.5966	0
ESV_53	ESV_521	0.5274	0
ESV_53	ESV_538	0.5436	0
ESV_53	ESV_540	0.6212	0
ESV_53	ESV_549	-0.5382	1
ESV_53	ESV_554	0.4539	0
ESV_53	ESV_563	0.4195	0
ESV_53	ESV_596	-0.6003	1
ESV_53	ESV_599	0.5506	0
ESV_53	ESV_603	0.4872	0
ESV_53	ESV_609	-0.7021	1
ESV_53	ESV_613	-0.4198	1
ESV_53	ESV_616	0.4438	0
ESV_53	ESV_619	0.6511	0
ESV_53	ESV_621	0.6309	0
ESV_53	ESV_629	-0.4524	1
ESV_53	ESV_644	0.695	0
ESV_53	ESV_648	-0.5692	1
ESV_53	ESV_650	0.4301	0
ESV_53	ESV_653	0.5483	0
ESV_53	ESV_670	0.6287	0
ESV_53	ESV_703	0.4381	0
ESV_53	ESV_715	0.4828	0
ESV_53	ESV_720	-0.5518	1
ESV_53	ESV_722	-0.4268	1
ESV_53	ESV_734	-0.5483	1
ESV_53	ESV_743	0.5141	0
ESV_53	ESV_745	0.4689	0
ESV_53	ESV_750	-0.5368	1
ESV_53	ESV_758	0.6519	0
ESV_53	ESV_792	-0.5625	1
ESV_53	ESV_801	0.7628	0
ESV_53	ESV_825	-0.4277	1
ESV_53	ESV_840	-0.4747	1
ESV_53	ESV_848	0.5357	0
ESV_53	ESV_849	0.4442	0
ESV_53	ESV_852	-0.5149	1
ESV_53	ESV_872	-0.4492	1
ESV_53	ESV_873	-0.5858	1
ESV_53	ESV_876	0.5273	0
ESV_53	ESV_881	0.6021	0
ESV_53	ESV_890	-0.558	1
ESV_53	ESV_899	-0.5819	1
ESV_53	ESV_924	-0.4694	1
ESV_53	ESV_927	-0.4452	1
ESV_53	ESV_932	0.4962	0
ESV_53	ESV_946	-0.473	1
ESV_53	ESV_959	0.6231	0
ESV_53	ESV_994	0.4482	0
ESV_53	ESV_1005	0.6249	0
ESV_53	ESV_1016	0.4486	0
ESV_53	ESV_1025	0.6216	0
ESV_53	ESV_1036	0.65	0
ESV_53	ESV_1041	0.51	0
ESV_53	ESV_1048	0.5814	0
ESV_53	ESV_1062	0.4455	0
ESV_53	ESV_1064	0.4814	0
ESV_53	ESV_1072	0.5018	0
ESV_53	ESV_1092	-0.5048	1
ESV_53	ESV_1123	0.4478	0
ESV_53	ESV_1134	-0.4499	1
ESV_53	ESV_1149	0.5371	0
ESV_53	ESV_1152	0.4246	0
ESV_53	ESV_1153	-0.523	1
ESV_53	ESV_1154	-0.5363	1
ESV_53	ESV_1169	-0.4827	1
ESV_53	ESV_1170	-0.5759	1
ESV_53	ESV_1178	-0.4137	1
ESV_53	ESV_1227	-0.4611	1
ESV_53	ESV_1231	0.4162	0
ESV_53	ESV_1241	-0.7212	1
ESV_53	ESV_1261	-0.601	1
ESV_53	ESV_1289	-0.4383	1
ESV_53	ESV_1292	0.5875	0
ESV_53	ESV_1298	0.5039	0
ESV_53	ESV_1309	-0.5275	1
ESV_53	ESV_1334	-0.5041	1
ESV_53	ESV_1344	-0.5534	1
ESV_53	ESV_1362	-0.6275	1
ESV_53	ESV_1369	0.4169	0
ESV_53	ESV_1380	-0.5721	1
ESV_53	ESV_1418	-0.5415	1
ESV_53	ESV_1449	-0.4894	1
ESV_53	ESV_1473	-0.4834	1
ESV_53	ESV_1534	0.5125	0
ESV_53	ESV_1537	-0.5963	1
ESV_53	ESV_1572	0.4351	0
ESV_53	ESV_1627	-0.4253	1
ESV_53	ESV_1631	-0.5465	1
ESV_53	ESV_1632	0.4486	0
ESV_53	ESV_1650	0.4371	0
ESV_53	ESV_1651	-0.4826	1
ESV_53	ESV_1689	0.5388	0
ESV_53	ESV_1694	-0.5563	1
ESV_53	ESV_1713	-0.4845	1
ESV_53	ESV_1762	-0.4667	1
ESV_53	ESV_1794	0.4663	0
ESV_53	ESV_1808	-0.5279	1
ESV_53	ESV_1820	-0.4789	1
ESV_53	ESV_1870	0.428	0
ESV_53	ESV_1914	0.4476	0
ESV_53	ESV_1972	-0.4577	1
ESV_53	ESV_2567	-0.4456	1
ESV_53	ESV_2597	-0.5843	1
ESV_53	ESV_2606	-0.4192	1
ESV_53	ESV_2614	0.4988	0
ESV_53	ESV_2966	-0.4803	1
ESV_53	ESV_3055	-0.5745	1
ESV_53	ESV_3133	-0.4904	1
ESV_53	ESV_3224	-0.6134	1
ESV_53	ESV_3832	-0.5224	1
ESV_53	ESV_4506	-0.5941	1
ESV_53	ESV_4781	-0.4218	1
ESV_53	ESV_8355	-0.4345	1
ESV_53	ESV_9344	-0.529	1
ESV_54	ESV_56	-0.6715	1
ESV_54	ESV_74	0.4896	0
ESV_54	ESV_76	-0.584	1
ESV_54	ESV_77	0.4962	0
ESV_54	ESV_78	-0.5537	1
ESV_54	ESV_80	-0.5562	1
ESV_54	ESV_83	0.4305	0
ESV_54	ESV_84	0.4508	0
ESV_54	ESV_85	-0.5822	1
ESV_54	ESV_88	0.4465	0
ESV_54	ESV_101	-0.4432	1
ESV_54	ESV_103	0.6915	0
ESV_54	ESV_112	-0.5045	1
ESV_54	ESV_113	-0.457	1
ESV_54	ESV_118	0.4765	0
ESV_54	ESV_125	0.4525	0
ESV_54	ESV_132	-0.6051	1
ESV_54	ESV_136	-0.6143	1
ESV_54	ESV_145	-0.4788	1
ESV_54	ESV_156	-0.4887	1
ESV_54	ESV_171	-0.4915	1
ESV_54	ESV_175	-0.4764	1
ESV_54	ESV_182	-0.5046	1
ESV_54	ESV_185	-0.4854	1
ESV_54	ESV_189	0.4486	0
ESV_54	ESV_191	0.4227	0
ESV_54	ESV_195	-0.453	1
ESV_54	ESV_197	-0.4428	1
ESV_54	ESV_200	-0.4271	1
ESV_54	ESV_205	-0.5959	1
ESV_54	ESV_206	0.5052	0
ESV_54	ESV_208	-0.4232	1
ESV_54	ESV_220	-0.5952	1
ESV_54	ESV_230	-0.6202	1
ESV_54	ESV_241	-0.6238	1
ESV_54	ESV_255	-0.4544	1
ESV_54	ESV_257	-0.487	1
ESV_54	ESV_258	0.5463	0
ESV_54	ESV_269	-0.4772	1
ESV_54	ESV_276	-0.4811	1
ESV_54	ESV_296	-0.5115	1
ESV_54	ESV_299	-0.5945	1
ESV_54	ESV_303	-0.446	1
ESV_54	ESV_319	-0.5997	1
ESV_54	ESV_320	0.5099	0
ESV_54	ESV_325	-0.4237	1
ESV_54	ESV_330	-0.4584	1
ESV_54	ESV_332	0.431	0
ESV_54	ESV_335	-0.5904	1
ESV_54	ESV_345	-0.5016	1
ESV_54	ESV_352	0.5638	0
ESV_54	ESV_359	0.5163	0
ESV_54	ESV_363	-0.628	1
ESV_54	ESV_379	-0.4249	1
ESV_54	ESV_382	-0.4174	1
ESV_54	ESV_401	0.5394	0
ESV_54	ESV_404	-0.4467	1
ESV_54	ESV_408	-0.4651	1
ESV_54	ESV_436	0.4311	0
ESV_54	ESV_437	-0.4486	1
ESV_54	ESV_439	0.421	0
ESV_54	ESV_440	0.5155	0
ESV_54	ESV_448	-0.4849	1
ESV_54	ESV_459	-0.5637	1
ESV_54	ESV_463	-0.467	1
ESV_54	ESV_464	-0.6283	1
ESV_54	ESV_470	0.4177	0
ESV_54	ESV_479	0.4379	0
ESV_54	ESV_490	-0.481	1
ESV_54	ESV_497	0.442	0
ESV_54	ESV_501	-0.4443	1
ESV_54	ESV_507	0.4452	0
ESV_54	ESV_515	0.4191	0
ESV_54	ESV_517	-0.4793	1
ESV_54	ESV_519	-0.5174	1
ESV_54	ESV_520	-0.4841	1
ESV_54	ESV_590	-0.4983	1
ESV_54	ESV_609	0.4538	0
ESV_54	ESV_619	-0.4571	1
ESV_54	ESV_629	0.4237	0
ESV_54	ESV_644	-0.5164	1
ESV_54	ESV_702	0.4429	0
ESV_54	ESV_734	0.4956	0
ESV_54	ESV_758	-0.5104	1
ESV_54	ESV_800	0.4494	0
ESV_54	ESV_801	-0.5076	1
ESV_54	ESV_872	0.4162	0
ESV_54	ESV_873	0.4394	0
ESV_54	ESV_890	0.5046	0
ESV_54	ESV_927	0.5412	0
ESV_54	ESV_1041	-0.4524	1
ESV_54	ESV_1134	0.4961	0
ESV_54	ESV_1153	0.4997	0
ESV_54	ESV_1170	0.5195	0
ESV_54	ESV_1241	0.4726	0
ESV_54	ESV_1261	0.4251	0
ESV_54	ESV_1344	0.4479	0
ESV_54	ESV_1380	0.4493	0
ESV_54	ESV_1450	0.4763	0
ESV_54	ESV_1473	0.4335	0
ESV_54	ESV_1651	0.5617	0
ESV_54	ESV_1808	0.456	0
ESV_54	ESV_1820	0.4474	0
ESV_54	ESV_1882	0.4326	0
ESV_54	ESV_1948	0.4388	0
ESV_54	ESV_2147	0.4426	0
ESV_54	ESV_2440	0.5092	0
ESV_54	ESV_2567	0.5683	0
ESV_54	ESV_2597	0.4852	0
ESV_54	ESV_2614	-0.4197	1
ESV_56	ESV_57	0.7445	0
ESV_56	ESV_59	-0.4297	1
ESV_56	ESV_62	0.5488	0
ESV_56	ESV_66	0.525	0
ESV_56	ESV_67	-0.4818	1
ESV_56	ESV_71	0.4643	0
ESV_56	ESV_72	0.4565	0
ESV_56	ESV_74	-0.5061	1
ESV_56	ESV_76	0.7564	0
ESV_56	ESV_77	-0.4657	1
ESV_56	ESV_78	0.7675	0
ESV_56	ESV_80	0.7868	0
ESV_56	ESV_84	-0.4885	1
ESV_56	ESV_85	0.7137	0
ESV_56	ESV_90	0.454	0
ESV_56	ESV_100	0.4221	0
ESV_56	ESV_101	0.5726	0
ESV_56	ESV_103	-0.6825	1
ESV_56	ESV_106	0.4174	0
ESV_56	ESV_112	0.6787	0
ESV_56	ESV_118	-0.5823	1
ESV_56	ESV_124	0.4245	0
ESV_56	ESV_125	-0.4847	1
ESV_56	ESV_132	0.6016	0
ESV_56	ESV_136	0.7771	0
ESV_56	ESV_143	-0.432	1
ESV_56	ESV_145	0.6866	0
ESV_56	ESV_156	0.6653	0
ESV_56	ESV_159	0.5779	0
ESV_56	ESV_161	0.4339	0
ESV_56	ESV_167	0.5353	0
ESV_56	ESV_171	0.5757	0
ESV_56	ESV_175	0.5253	0
ESV_56	ESV_181	0.4508	0
ESV_56	ESV_182	0.649	0
ESV_56	ESV_183	0.5471	0
ESV_56	ESV_185	0.6311	0
ESV_56	ESV_189	-0.4711	1
ESV_56	ESV_191	-0.4411	1
ESV_56	ESV_195	0.6959	0
ESV_56	ESV_197	0.6626	0
ESV_56	ESV_205	0.6287	0
ESV_56	ESV_206	-0.662	1
ESV_56	ESV_208	0.5001	0
ESV_56	ESV_216	0.4309	0
ESV_56	ESV_220	0.4504	0
ESV_56	ESV_223	0.5938	0
ESV_56	ESV_224	-0.5017	1
ESV_56	ESV_230	0.7464	0
ESV_56	ESV_240	0.6753	0
ESV_56	ESV_241	0.5925	0
ESV_56	ESV_245	0.5179	0
ESV_56	ESV_251	0.4852	0
ESV_56	ESV_258	-0.6569	1
ESV_56	ESV_260	0.4394	0
ESV_56	ESV_263	0.449	0
ESV_56	ESV_269	0.5458	0
ESV_56	ESV_275	-0.6381	1
ESV_56	ESV_296	0.4565	0
ESV_56	ESV_299	0.5747	0
ESV_56	ESV_302	0.5209	0
ESV_56	ESV_306	-0.5416	1
ESV_56	ESV_308	0.6231	0
ESV_56	ESV_316	0.5604	0
ESV_56	ESV_319	0.5478	0
ESV_56	ESV_331	-0.4304	1
ESV_56	ESV_335	0.6602	0
ESV_56	ESV_336	-0.4196	1
ESV_56	ESV_345	0.6979	0
ESV_56	ESV_352	-0.446	1
ESV_56	ESV_363	0.6384	0
ESV_56	ESV_367	-0.5593	1
ESV_56	ESV_372	0.4406	0
ESV_56	ESV_380	-0.5542	1
ESV_56	ESV_381	0.5251	0
ESV_56	ESV_382	0.4702	0
ESV_56	ESV_401	-0.608	1
ESV_56	ESV_404	0.4738	0
ESV_56	ESV_408	0.4665	0
ESV_56	ESV_428	0.6729	0
ESV_56	ESV_429	-0.4826	1
ESV_56	ESV_436	-0.6812	1
ESV_56	ESV_439	-0.6162	1
ESV_56	ESV_440	-0.4151	1
ESV_56	ESV_447	0.6013	0
ESV_56	ESV_448	0.5739	0
ESV_56	ESV_455	0.5457	0
ESV_56	ESV_459	0.5768	0
ESV_56	ESV_463	0.4341	0
ESV_56	ESV_464	0.6715	0
ESV_56	ESV_468	0.5392	0
ESV_56	ESV_470	-0.6602	1
ESV_56	ESV_473	0.4447	0
ESV_56	ESV_479	-0.4557	1
ESV_56	ESV_484	0.4949	0
ESV_56	ESV_489	0.4685	0
ESV_56	ESV_490	0.5766	0
ESV_56	ESV_497	-0.5263	1
ESV_56	ESV_501	0.455	0
ESV_56	ESV_505	0.4731	0
ESV_56	ESV_507	-0.5494	1
ESV_56	ESV_519	0.5317	0
ESV_56	ESV_520	0.6071	0
ESV_56	ESV_521	0.4147	0
ESV_56	ESV_538	0.4914	0
ESV_56	ESV_549	-0.4555	1
ESV_56	ESV_580	0.6461	0
ESV_56	ESV_590	0.6906	0
ESV_56	ESV_596	-0.6028	1
ESV_56	ESV_609	-0.6676	1
ESV_56	ESV_610	0.6208	0
ESV_56	ESV_613	-0.6311	1
ESV_56	ESV_619	0.5819	0
ESV_56	ESV_629	-0.4457	1
ESV_56	ESV_644	0.5423	0
ESV_56	ESV_653	0.5392	0
ESV_56	ESV_670	0.5046	0
ESV_56	ESV_686	0.4139	0
ESV_56	ESV_703	0.4291	0
ESV_56	ESV_720	-0.4741	1
ESV_56	ESV_727	0.4213	0
ESV_56	ESV_734	-0.4583	1
ESV_56	ESV_737	0.4374	0
ESV_56	ESV_750	-0.4815	1
ESV_56	ESV_758	0.4459	0
ESV_56	ESV_759	0.4207	0
ESV_56	ESV_800	-0.5534	1
ESV_56	ESV_801	0.5408	0
ESV_56	ESV_840	-0.6034	1
ESV_56	ESV_852	-0.4618	1
ESV_56	ESV_872	-0.4767	1
ESV_56	ESV_881	0.5227	0
ESV_56	ESV_890	-0.5076	1
ESV_56	ESV_893	-0.5144	1
ESV_56	ESV_927	-0.6578	1
ESV_56	ESV_936	-0.4858	1
ESV_56	ESV_946	-0.4874	1
ESV_56	ESV_1005	0.5765	0
ESV_56	ESV_1025	0.5398	0
ESV_56	ESV_1036	0.5483	0
ESV_56	ESV_1041	0.5239	0
ESV_56	ESV_1048	0.4231	0
ESV_56	ESV_1133	-0.4987	1
ESV_56	ESV_1134	-0.6168	1
ESV_56	ESV_1153	-0.5971	1
ESV_56	ESV_1154	-0.5423	1
ESV_56	ESV_1170	-0.6605	1
ESV_56	ESV_1227	-0.524	1
ESV_56	ESV_1241	-0.5641	1
ESV_56	ESV_1261	-0.6699	1
ESV_56	ESV_1263	-0.4632	1
ESV_56	ESV_1292	0.516	0
ESV_56	ESV_1297	0.4561	0
ESV_56	ESV_1298	0.4626	0
ESV_56	ESV_1309	-0.5013	1
ESV_56	ESV_1314	-0.4616	1
ESV_56	ESV_1317	-0.4304	1
ESV_56	ESV_1344	-0.4517	1
ESV_56	ESV_1362	-0.4718	1
ESV_56	ESV_1374	-0.4142	1
ESV_56	ESV_1380	-0.553	1
ESV_56	ESV_1418	-0.5732	1
ESV_56	ESV_1431	-0.428	1
ESV_56	ESV_1450	-0.5995	1
ESV_56	ESV_1534	0.4169	0
ESV_56	ESV_1537	-0.6189	1
ESV_56	ESV_1545	-0.4589	1
ESV_56	ESV_1625	-0.4246	1
ESV_56	ESV_1627	-0.4693	1
ESV_56	ESV_1631	-0.4748	1
ESV_56	ESV_1651	-0.5298	1
ESV_56	ESV_1694	-0.5702	1
ESV_56	ESV_1713	-0.4155	1
ESV_56	ESV_1771	-0.4177	1
ESV_56	ESV_1789	-0.4451	1
ESV_56	ESV_1808	-0.5173	1
ESV_56	ESV_1820	-0.6022	1
ESV_56	ESV_1824	-0.4148	1
ESV_56	ESV_1882	-0.4554	1
ESV_56	ESV_1894	-0.5187	1
ESV_56	ESV_1914	0.5782	0
ESV_56	ESV_1972	-0.4257	1
ESV_56	ESV_2115	-0.4337	1
ESV_56	ESV_2147	-0.5264	1
ESV_56	ESV_2440	-0.5479	1
ESV_56	ESV_2567	-0.6085	1
ESV_56	ESV_2597	-0.5576	1
ESV_56	ESV_2834	-0.4266	1
ESV_56	ESV_2978	-0.4936	1
ESV_56	ESV_3133	-0.594	1
ESV_56	ESV_3470	-0.4211	1
ESV_56	ESV_3832	-0.542	1
ESV_57	ESV_61	0.5421	0
ESV_57	ESV_66	0.5442	0
ESV_57	ESV_72	0.725	0
ESV_57	ESV_76	0.6258	0
ESV_57	ESV_78	0.6025	0
ESV_57	ESV_80	0.6237	0
ESV_57	ESV_90	0.4393	0
ESV_57	ESV_100	0.6064	0
ESV_57	ESV_112	0.639	0
ESV_57	ESV_128	0.4679	0
ESV_57	ESV_133	0.68	0
ESV_57	ESV_136	0.4761	0
ESV_57	ESV_148	0.4904	0
ESV_57	ESV_149	0.5268	0
ESV_57	ESV_153	0.4492	0
ESV_57	ESV_156	0.5841	0
ESV_57	ESV_159	0.501	0
ESV_57	ESV_167	0.6053	0
ESV_57	ESV_172	0.5234	0
ESV_57	ESV_181	0.6275	0
ESV_57	ESV_185	0.5188	0
ESV_57	ESV_187	0.6339	0
ESV_57	ESV_195	0.5275	0
ESV_57	ESV_197	0.5715	0
ESV_57	ESV_211	0.4719	0
ESV_57	ESV_223	0.6347	0
ESV_57	ESV_224	-0.4559	1
ESV_57	ESV_234	0.4301	0
ESV_57	ESV_240	0.7001	0
ESV_57	ESV_247	0.4316	0
ESV_57	ESV_275	-0.5966	1
ESV_57	ESV_297	0.489	0
ESV_57	ESV_302	0.643	0
ESV_57	ESV_308	0.4652	0
ESV_57	ESV_316	0.562	0
ESV_57	ESV_345	0.4982	0
ESV_57	ESV_391	0.4181	0
ESV_57	ESV_428	0.5824	0
ESV_57	ESV_436	-0.5207	1
ESV_57	ESV_439	-0.4302	1
ESV_57	ESV_447	0.4348	0
ESV_57	ESV_452	0.5995	0
ESV_57	ESV_470	-0.4546	1
ESV_57	ESV_484	0.5465	0
ESV_57	ESV_520	0.4471	0
ESV_57	ESV_580	0.7857	0
ESV_57	ESV_590	0.6645	0
ESV_57	ESV_593	0.4381	0
ESV_57	ESV_596	-0.4274	1
ESV_57	ESV_610	0.5927	0
ESV_57	ESV_613	-0.5175	1
ESV_57	ESV_619	0.4738	0
ESV_57	ESV_649	-0.432	1
ESV_57	ESV_671	0.4336	0
ESV_57	ESV_696	0.4495	0
ESV_57	ESV_737	0.4522	0
ESV_57	ESV_840	-0.5483	1
ESV_57	ESV_893	-0.4591	1
ESV_57	ESV_927	-0.5592	1
ESV_57	ESV_936	-0.4695	1
ESV_57	ESV_1005	0.4266	0
ESV_57	ESV_1051	-0.4927	1
ESV_57	ESV_1134	-0.4169	1
ESV_57	ESV_1157	-0.4798	1
ESV_57	ESV_1170	-0.4719	1
ESV_57	ESV_1177	-0.4425	1
ESV_57	ESV_1261	-0.4992	1
ESV_57	ESV_1297	0.6993	0
ESV_57	ESV_1418	-0.5252	1
ESV_57	ESV_1450	-0.4596	1
ESV_57	ESV_1545	-0.4783	1
ESV_57	ESV_1694	-0.4222	1
ESV_57	ESV_1701	0.4524	0
ESV_57	ESV_1771	-0.4338	1
ESV_57	ESV_1796	-0.4429	1
ESV_57	ESV_1820	-0.4537	1
ESV_57	ESV_1894	-0.4284	1
ESV_57	ESV_1914	0.4313	0
ESV_57	ESV_2249	-0.4242	1
ESV_57	ESV_2412	-0.4134	1
ESV_57	ESV_2567	-0.4244	1
ESV_57	ESV_2597	-0.4176	1
ESV_58	ESV_74	-0.4144	1
ESV_58	ESV_82	0.4869	0
ESV_58	ESV_189	-0.4458	1
ESV_58	ESV_204	-0.4727	1
ESV_58	ESV_326	0.4363	0
ESV_58	ESV_380	-0.4727	1
ESV_58	ESV_389	0.4207	0
ESV_58	ESV_517	0.4952	0
ESV_58	ESV_527	-0.5087	1
ESV_58	ESV_563	0.424	0
ESV_58	ESV_583	-0.4645	1
ESV_58	ESV_663	-0.4978	1
ESV_58	ESV_665	0.4556	0
ESV_58	ESV_667	0.4453	0
ESV_58	ESV_787	-0.4369	1
ESV_58	ESV_822	0.4274	0
ESV_58	ESV_1017	0.4698	0
ESV_58	ESV_1085	0.4351	0
ESV_58	ESV_1511	0.5234	0
ESV_59	ESV_74	0.5234	0
ESV_59	ESV_77	0.4664	0
ESV_59	ESV_125	0.4642	0
ESV_59	ESV_145	-0.4179	1
ESV_59	ESV_629	0.4981	0
ESV_59	ESV_1124	0.4674	0
ESV_59	ESV_1134	0.4265	0
ESV_59	ESV_1152	-0.4313	1
ESV_59	ESV_1153	0.4975	0
ESV_59	ESV_2440	0.5189	0
ESV_59	ESV_2567	0.4553	0
ESV_60	ESV_63	-0.4304	1
ESV_60	ESV_215	0.43	0
ESV_60	ESV_332	-0.4406	1
ESV_60	ESV_390	-0.4561	1
ESV_60	ESV_460	0.4355	0
ESV_60	ESV_581	0.4545	0
ESV_60	ESV_714	0.6283	0
ESV_60	ESV_733	-0.4141	1
ESV_60	ESV_1058	0.4153	0
ESV_60	ESV_1188	0.4717	0
ESV_60	ESV_2086	0.4136	0
ESV_60	ESV_2569	0.4553	0
ESV_61	ESV_66	0.5623	0
ESV_61	ESV_72	0.648	0
ESV_61	ESV_102	0.476	0
ESV_61	ESV_104	0.5416	0
ESV_61	ESV_128	0.4904	0
ESV_61	ESV_133	0.6744	0
ESV_61	ESV_149	0.5153	0
ESV_61	ESV_153	0.6195	0
ESV_61	ESV_156	0.6181	0
ESV_61	ESV_167	0.4599	0
ESV_61	ESV_181	0.6142	0
ESV_61	ESV_197	0.4718	0
ESV_61	ESV_213	0.5511	0
ESV_61	ESV_218	-0.4186	1
ESV_61	ESV_247	0.5915	0
ESV_61	ESV_294	0.4718	0
ESV_61	ESV_297	0.4422	0
ESV_61	ESV_301	0.5226	0
ESV_61	ESV_302	0.5072	0
ESV_61	ESV_328	-0.542	1
ESV_61	ESV_371	0.4273	0
ESV_61	ESV_378	0.4624	0
ESV_61	ESV_391	0.5245	0
ESV_61	ESV_441	-0.4954	1
ESV_61	ESV_449	-0.4487	1
ESV_61	ESV_452	0.483	0
ESV_61	ESV_456	0.4706	0
ESV_61	ESV_499	-0.4649	1
ESV_61	ESV_503	0.4439	0
ESV_61	ESV_554	-0.4234	1
ESV_61	ESV_572	0.5258	0
ESV_61	ESV_580	0.6528	0
ESV_61	ESV_590	0.683	0
ESV_61	ESV_593	0.5849	0
ESV_61	ESV_594	-0.4579	1
ESV_61	ESV_661	-0.4347	1
ESV_61	ESV_671	0.4862	0
ESV_61	ESV_696	0.4504	0
ESV_61	ESV_715	-0.463	1
ESV_61	ESV_733	0.5808	0
ESV_61	ESV_771	-0.4545	1
ESV_61	ESV_806	0.4246	0
ESV_61	ESV_866	-0.4411	1
ESV_61	ESV_874	0.4548	0
ESV_61	ESV_930	0.455	0
ESV_61	ESV_944	-0.4551	1
ESV_61	ESV_951	-0.603	1
ESV_61	ESV_960	-0.4373	1
ESV_61	ESV_979	-0.4584	1
ESV_61	ESV_997	-0.4309	1
ESV_61	ESV_1006	-0.4264	1
ESV_61	ESV_1010	0.4315	0
ESV_61	ESV_1027	-0.4443	1
ESV_61	ESV_1051	-0.4224	1
ESV_61	ESV_1088	-0.4585	1
ESV_61	ESV_1089	0.4314	0
ESV_61	ESV_1139	-0.4432	1
ESV_61	ESV_1151	-0.5099	1
ESV_61	ESV_1157	-0.4759	1
ESV_61	ESV_1177	-0.4127	1
ESV_61	ESV_1179	-0.4772	1
ESV_61	ESV_1182	-0.5674	1
ESV_61	ESV_1244	-0.4238	1
ESV_61	ESV_1246	-0.4431	1
ESV_61	ESV_1260	-0.4769	1
ESV_61	ESV_1291	-0.4368	1
ESV_61	ESV_1297	0.5205	0
ESV_61	ESV_1315	-0.4336	1
ESV_61	ESV_1319	-0.5294	1
ESV_61	ESV_1343	-0.4223	1
ESV_61	ESV_1367	-0.5067	1
ESV_61	ESV_1439	-0.4563	1
ESV_61	ESV_1502	-0.4745	1
ESV_61	ESV_1510	-0.4126	1
ESV_61	ESV_1607	-0.4782	1
ESV_61	ESV_1649	-0.513	1
ESV_61	ESV_1685	-0.4188	1
ESV_61	ESV_1875	-0.4273	1
ESV_61	ESV_1955	-0.4572	1
ESV_61	ESV_2006	-0.5405	1
ESV_61	ESV_2058	-0.437	1
ESV_61	ESV_2101	-0.4272	1
ESV_62	ESV_67	-0.5839	1
ESV_62	ESV_71	0.6272	0
ESV_62	ESV_78	0.5278	0
ESV_62	ESV_83	-0.5991	1
ESV_62	ESV_85	0.7293	0
ESV_62	ESV_87	-0.4327	1
ESV_62	ESV_88	-0.7182	1
ESV_62	ESV_94	0.6483	0
ESV_62	ESV_96	-0.4205	1
ESV_62	ESV_99	-0.4579	1
ESV_62	ESV_101	0.7009	0
ESV_62	ESV_102	-0.4679	1
ESV_62	ESV_103	-0.7294	1
ESV_62	ESV_105	-0.6835	1
ESV_62	ESV_106	0.6202	0
ESV_62	ESV_108	0.4487	0
ESV_62	ESV_109	-0.4903	1
ESV_62	ESV_118	-0.4665	1
ESV_62	ESV_125	-0.4828	1
ESV_62	ESV_132	0.5835	0
ESV_62	ESV_134	0.5011	0
ESV_62	ESV_136	0.7485	0
ESV_62	ESV_143	-0.5366	1
ESV_62	ESV_145	0.7058	0
ESV_62	ESV_153	-0.465	1
ESV_62	ESV_161	0.4899	0
ESV_62	ESV_169	0.6116	0
ESV_62	ESV_171	0.7013	0
ESV_62	ESV_173	0.609	0
ESV_62	ESV_175	0.7341	0
ESV_62	ESV_182	0.5079	0
ESV_62	ESV_183	0.4548	0
ESV_62	ESV_185	0.4709	0
ESV_62	ESV_190	0.6109	0
ESV_62	ESV_191	-0.5833	1
ESV_62	ESV_192	0.6311	0
ESV_62	ESV_195	0.5819	0
ESV_62	ESV_205	0.6458	0
ESV_62	ESV_206	-0.6101	1
ESV_62	ESV_208	0.6137	0
ESV_62	ESV_213	-0.5098	1
ESV_62	ESV_220	0.6403	0
ESV_62	ESV_229	0.4351	0
ESV_62	ESV_230	0.7661	0
ESV_62	ESV_241	0.6478	0
ESV_62	ESV_251	0.7586	0
ESV_62	ESV_252	0.4674	0
ESV_62	ESV_253	0.414	0
ESV_62	ESV_255	0.4782	0
ESV_62	ESV_258	-0.472	1
ESV_62	ESV_260	0.645	0
ESV_62	ESV_263	0.5649	0
ESV_62	ESV_265	-0.6272	1
ESV_62	ESV_266	0.4604	0
ESV_62	ESV_269	0.5959	0
ESV_62	ESV_276	0.5662	0
ESV_62	ESV_288	0.416	0
ESV_62	ESV_293	0.5179	0
ESV_62	ESV_299	0.6341	0
ESV_62	ESV_306	-0.5126	1
ESV_62	ESV_308	0.4453	0
ESV_62	ESV_319	0.4649	0
ESV_62	ESV_320	-0.4413	1
