Sp1	Sp2	Cor
ESV_40	ESV_51	0.5469
ESV_40	ESV_80	0.4817
ESV_40	ESV_90	0.5669
ESV_40	ESV_108	0.4682
ESV_40	ESV_112	0.5044
ESV_40	ESV_141	0.4506
ESV_40	ESV_203	0.5135
ESV_40	ESV_253	0.4629
ESV_40	ESV_257	0.4084
ESV_40	ESV_544	0.484
ESV_40	ESV_2259	-0.4095
ESV_40	ESV_3187	-0.4389
ESV_40	ESV_4354	-0.3977
ESV_42	ESV_43	-0.6068
ESV_42	ESV_50	-0.6051
ESV_42	ESV_62	0.6411
ESV_42	ESV_78	0.5035
ESV_42	ESV_84	-0.4444
ESV_42	ESV_88	-0.6684
ESV_42	ESV_93	0.5131
ESV_42	ESV_97	0.5149
ESV_42	ESV_101	0.6112
ESV_42	ESV_102	-0.4782
ESV_42	ESV_108	0.6673
ESV_42	ESV_113	0.4833
ESV_42	ESV_133	-0.4793
ESV_42	ESV_134	0.6229
ESV_42	ESV_141	0.5553
ESV_42	ESV_191	-0.5649
ESV_42	ESV_206	-0.6295
ESV_42	ESV_220	0.6139
ESV_42	ESV_229	0.4896
ESV_42	ESV_234	-0.5427
ESV_42	ESV_247	-0.4656
ESV_42	ESV_249	0.5499
ESV_42	ESV_252	0.4416
ESV_42	ESV_262	0.6498
ESV_42	ESV_269	0.4329
ESV_42	ESV_272	-0.4647
ESV_42	ESV_275	-0.4147
ESV_42	ESV_283	-0.4521
ESV_42	ESV_288	0.4979
ESV_42	ESV_290	0.4573
ESV_42	ESV_303	0.442
ESV_42	ESV_327	0.468
ESV_42	ESV_331	-0.4931
ESV_42	ESV_335	0.4518
ESV_42	ESV_365	0.4553
ESV_42	ESV_367	-0.442
ESV_42	ESV_379	0.4288
ESV_42	ESV_387	-0.601
ESV_42	ESV_391	-0.4116
ESV_42	ESV_397	-0.5292
ESV_42	ESV_411	-0.5368
ESV_42	ESV_421	0.4464
ESV_42	ESV_438	0.5567
ESV_42	ESV_447	0.4174
ESV_42	ESV_455	0.5135
ESV_42	ESV_459	0.4469
ESV_42	ESV_460	0.4449
ESV_42	ESV_471	0.4257
ESV_42	ESV_497	-0.6095
ESV_42	ESV_529	0.4378
ESV_42	ESV_688	0.4469
ESV_42	ESV_705	0.5167
ESV_42	ESV_835	0.5181
ESV_42	ESV_842	0.4963
ESV_42	ESV_885	-0.5382
ESV_42	ESV_888	0.4015
ESV_42	ESV_1014	0.4454
ESV_42	ESV_1266	0.4838
ESV_42	ESV_3149	-0.3335
ESV_42	ESV_4781	-0.3978
ESV_42	ESV_7279	-0.3559
ESV_43	ESV_50	0.4262
ESV_43	ESV_62	-0.5277
ESV_43	ESV_69	0.4128
ESV_43	ESV_78	-0.4931
ESV_43	ESV_84	0.4871
ESV_43	ESV_88	0.4911
ESV_43	ESV_93	-0.432
ESV_43	ESV_97	-0.4772
ESV_43	ESV_101	-0.4976
ESV_43	ESV_103	0.4262
ESV_43	ESV_108	-0.5506
ESV_43	ESV_122	-0.4361
ESV_43	ESV_128	0.4935
ESV_43	ESV_129	0.4361
ESV_43	ESV_133	0.4579
ESV_43	ESV_134	-0.4512
ESV_43	ESV_141	-0.5522
ESV_43	ESV_153	0.4038
ESV_43	ESV_191	0.5785
ESV_43	ESV_203	-0.4361
ESV_43	ESV_206	0.5445
ESV_43	ESV_220	-0.5733
ESV_43	ESV_229	-0.4558
ESV_43	ESV_249	-0.4481
ESV_43	ESV_262	-0.4704
ESV_43	ESV_272	0.5692
ESV_43	ESV_283	0.4257
ESV_43	ESV_304	0.5155
ESV_43	ESV_327	-0.5004
ESV_43	ESV_387	0.4087
ESV_43	ESV_391	0.4582
ESV_43	ESV_397	0.4288
ESV_43	ESV_411	0.47
ESV_43	ESV_438	-0.4382
ESV_43	ESV_455	-0.4145
ESV_43	ESV_459	-0.4345
ESV_43	ESV_460	-0.4395
ESV_43	ESV_471	-0.3973
ESV_43	ESV_497	0.5104
ESV_43	ESV_499	0.3615
ESV_43	ESV_541	-0.4396
ESV_43	ESV_688	-0.476
ESV_43	ESV_842	-0.4745
ESV_43	ESV_875	0.3716
ESV_43	ESV_891	-0.3936
ESV_43	ESV_1266	-0.4305
ESV_43	ESV_1297	0.5322
ESV_43	ESV_3149	0.3103
ESV_43	ESV_4781	0.5047
ESV_43	ESV_7279	0.3745
ESV_45	ESV_51	0.5704
ESV_45	ESV_76	0.4969
ESV_45	ESV_80	0.5157
ESV_45	ESV_81	0.5966
ESV_45	ESV_90	0.439
ESV_45	ESV_99	0.7227
ESV_45	ESV_112	0.4904
ESV_45	ESV_130	0.4605
ESV_45	ESV_131	0.6395
ESV_45	ESV_160	0.5143
ESV_45	ESV_203	0.4788
ESV_45	ESV_225	0.4498
ESV_45	ESV_227	0.4919
ESV_45	ESV_284	0.6417
ESV_45	ESV_544	0.4554
ESV_45	ESV_837	-0.3943
ESV_45	ESV_2126	-0.3696
ESV_45	ESV_2974	-0.383
ESV_45	ESV_3187	-0.5321
ESV_45	ESV_4082	-0.3465
ESV_45	ESV_4196	-0.42
ESV_45	ESV_7279	-0.3433
ESV_48	ESV_195	0.455
ESV_48	ESV_372	0.433
ESV_48	ESV_1769	0.4815
ESV_50	ESV_62	-0.5674
ESV_50	ESV_88	0.6149
ESV_50	ESV_101	-0.6397
ESV_50	ESV_102	0.595
ESV_50	ESV_113	-0.5041
ESV_50	ESV_133	0.4519
ESV_50	ESV_134	-0.5989
ESV_50	ESV_137	-0.4483
ESV_50	ESV_144	0.5405
ESV_50	ESV_161	-0.4229
ESV_50	ESV_191	0.513
ESV_50	ESV_192	-0.3962
ESV_50	ESV_206	0.5621
ESV_50	ESV_220	-0.5093
ESV_50	ESV_223	0.4404
ESV_50	ESV_229	-0.5402
ESV_50	ESV_249	-0.4254
ESV_50	ESV_252	-0.43
ESV_50	ESV_257	-0.4414
ESV_50	ESV_260	-0.5489
ESV_50	ESV_262	-0.4752
ESV_50	ESV_277	-0.4354
ESV_50	ESV_283	0.5985
ESV_50	ESV_288	-0.513
ESV_50	ESV_294	0.4544
ESV_50	ESV_303	-0.4506
ESV_50	ESV_321	0.581
ESV_50	ESV_363	-0.3962
ESV_50	ESV_379	-0.4775
ESV_50	ESV_387	0.4511
ESV_50	ESV_391	0.4897
ESV_50	ESV_397	0.4489
ESV_50	ESV_411	0.6041
ESV_50	ESV_438	-0.5174
ESV_50	ESV_455	-0.5079
ESV_50	ESV_459	-0.5239
ESV_50	ESV_460	-0.5073
ESV_50	ESV_474	0.4289
ESV_50	ESV_484	0.4419
ESV_50	ESV_497	0.458
ESV_50	ESV_525	-0.4405
ESV_50	ESV_617	-0.4668
ESV_50	ESV_749	0.4238
ESV_50	ESV_750	0.4786
ESV_50	ESV_799	0.4372
ESV_50	ESV_842	-0.54
ESV_50	ESV_856	0.4534
ESV_50	ESV_885	0.4562
ESV_50	ESV_888	-0.4098
ESV_50	ESV_1010	0.4633
ESV_50	ESV_1169	0.4082
ESV_50	ESV_1217	-0.4873
ESV_50	ESV_1247	0.4136
ESV_50	ESV_1266	-0.4475
ESV_50	ESV_1267	0.4432
ESV_50	ESV_1443	0.4755
ESV_50	ESV_2908	0.4353
ESV_50	ESV_3262	0.5374
ESV_50	ESV_3457	-0.4194
ESV_51	ESV_80	0.543
ESV_51	ESV_99	0.4745
ESV_51	ESV_108	0.4546
ESV_51	ESV_112	0.5322
ESV_51	ESV_131	0.5043
ESV_51	ESV_137	0.501
ESV_51	ESV_141	0.4649
ESV_51	ESV_160	0.4726
ESV_51	ESV_174	0.4396
ESV_51	ESV_182	0.4359
ESV_51	ESV_198	0.523
ESV_51	ESV_203	0.6289
ESV_51	ESV_216	0.4209
ESV_51	ESV_220	0.4781
ESV_51	ESV_262	0.4962
ESV_51	ESV_283	-0.4567
ESV_51	ESV_284	0.4313
ESV_51	ESV_294	-0.5096
ESV_51	ESV_303	0.4586
ESV_51	ESV_327	0.4483
ESV_51	ESV_349	0.4156
ESV_51	ESV_411	-0.4044
ESV_51	ESV_458	-0.4197
ESV_51	ESV_544	0.6579
ESV_51	ESV_572	-0.4526
ESV_51	ESV_668	0.4423
ESV_51	ESV_788	0.4256
ESV_51	ESV_837	-0.3738
ESV_51	ESV_1247	-0.4305
ESV_51	ESV_2179	-0.414
ESV_51	ESV_2516	-0.3486
ESV_51	ESV_2908	-0.3842
ESV_51	ESV_3187	-0.5257
ESV_51	ESV_3262	-0.473
ESV_51	ESV_4082	-0.367
ESV_51	ESV_4196	-0.4637
ESV_51	ESV_4781	-0.3897
ESV_51	ESV_7279	-0.3264
ESV_54	ESV_174	0.4781
ESV_54	ESV_204	0.4133
ESV_54	ESV_244	0.4093
ESV_57	ESV_138	0.476
ESV_57	ESV_331	0.5125
ESV_57	ESV_377	0.4035
ESV_57	ESV_462	0.4442
ESV_57	ESV_484	0.3862
ESV_57	ESV_572	0.4014
ESV_57	ESV_656	0.4107
ESV_57	ESV_1247	0.4082
ESV_58	ESV_72	-0.3987
ESV_58	ESV_85	-0.5296
ESV_58	ESV_136	-0.3665
ESV_58	ESV_161	0.4564
ESV_58	ESV_383	0.4593
ESV_58	ESV_402	0.4111
ESV_58	ESV_444	-0.4047
ESV_58	ESV_486	0.3531
ESV_58	ESV_496	0.3894
ESV_58	ESV_499	0.3453
ESV_58	ESV_680	-0.4053
ESV_58	ESV_688	-0.3999
ESV_58	ESV_1214	-0.3825
ESV_58	ESV_1248	-0.4263
ESV_58	ESV_1488	-0.4669
ESV_58	ESV_1507	-0.3792
ESV_58	ESV_1880	-0.4104
ESV_58	ESV_7279	0.3787
ESV_58	ESV_8164	0.3699
ESV_61	ESV_153	0.5638
ESV_61	ESV_160	0.4569
ESV_61	ESV_452	0.4934
ESV_61	ESV_960	-0.4327
ESV_61	ESV_2078	-0.3901
ESV_62	ESV_88	-0.592
ESV_62	ESV_101	0.5654
ESV_62	ESV_102	-0.4899
ESV_62	ESV_108	0.5278
ESV_62	ESV_113	0.5615
ESV_62	ESV_133	-0.537
ESV_62	ESV_134	0.5603
ESV_62	ESV_141	0.5415
ESV_62	ESV_191	-0.4777
ESV_62	ESV_203	0.5398
ESV_62	ESV_206	-0.6275
ESV_62	ESV_220	0.5632
ESV_62	ESV_223	-0.4913
ESV_62	ESV_229	0.4795
ESV_62	ESV_234	-0.4728
ESV_62	ESV_249	0.4873
ESV_62	ESV_253	0.4663
ESV_62	ESV_260	0.4859
ESV_62	ESV_262	0.5289
ESV_62	ESV_272	-0.4464
ESV_62	ESV_283	-0.4977
ESV_62	ESV_288	0.4995
ESV_62	ESV_290	0.443
ESV_62	ESV_294	-0.4777
ESV_62	ESV_303	0.4497
ESV_62	ESV_321	-0.4651
ESV_62	ESV_327	0.4763
ESV_62	ESV_379	0.526
ESV_62	ESV_391	-0.4056
ESV_62	ESV_397	-0.4386
ESV_62	ESV_411	-0.5182
ESV_62	ESV_438	0.5349
ESV_62	ESV_455	0.4585
ESV_62	ESV_459	0.4923
ESV_62	ESV_460	0.4514
ESV_62	ESV_497	-0.4961
ESV_62	ESV_503	-0.4077
ESV_62	ESV_572	-0.465
ESV_62	ESV_702	-0.3951
ESV_62	ESV_705	0.4755
ESV_62	ESV_750	-0.417
ESV_62	ESV_763	-0.4927
ESV_62	ESV_809	0.4252
ESV_62	ESV_842	0.4517
ESV_62	ESV_856	-0.4151
ESV_62	ESV_885	-0.5353
ESV_62	ESV_888	0.445
ESV_62	ESV_930	-0.4133
ESV_62	ESV_1010	-0.4198
ESV_62	ESV_1266	0.4522
ESV_62	ESV_1297	-0.4077
ESV_62	ESV_1443	-0.499
ESV_62	ESV_2179	-0.4568
ESV_62	ESV_2908	-0.4475
ESV_62	ESV_4196	-0.3645
ESV_62	ESV_4781	-0.3887
ESV_66	ESV_69	-0.4523
ESV_66	ESV_76	0.5206
ESV_66	ESV_78	0.6601
ESV_66	ESV_85	0.5396
ESV_66	ESV_90	0.4178
ESV_66	ESV_93	0.5355
ESV_66	ESV_96	0.5684
ESV_66	ESV_97	0.6066
ESV_66	ESV_104	-0.3957
ESV_66	ESV_112	0.414
ESV_66	ESV_122	0.7098
ESV_66	ESV_131	0.5423
ESV_66	ESV_136	0.5482
ESV_66	ESV_149	0.4404
ESV_66	ESV_167	0.4524
ESV_66	ESV_203	0.5364
ESV_66	ESV_209	0.7201
ESV_66	ESV_220	0.4731
ESV_66	ESV_249	0.5927
ESV_66	ESV_327	0.4969
ESV_66	ESV_385	-0.4096
ESV_66	ESV_444	0.4534
ESV_66	ESV_496	-0.4344
ESV_66	ESV_499	-0.4499
ESV_66	ESV_688	0.4586
ESV_66	ESV_835	0.4164
ESV_66	ESV_837	-0.3714
ESV_66	ESV_977	-0.413
ESV_66	ESV_1297	-0.399
ESV_66	ESV_1415	-0.3885
ESV_66	ESV_1826	0.6208
ESV_66	ESV_3149	-0.4048
ESV_66	ESV_3187	-0.4591
ESV_66	ESV_4082	-0.3584
ESV_66	ESV_4781	-0.465
ESV_66	ESV_7279	-0.4123
ESV_69	ESV_78	-0.4558
ESV_69	ESV_128	0.4058
ESV_69	ESV_203	-0.4099
ESV_69	ESV_272	0.4539
ESV_69	ESV_327	-0.4566
ESV_69	ESV_336	0.4232
ESV_69	ESV_404	-0.535
ESV_69	ESV_747	-0.5475
ESV_69	ESV_781	0.3685
ESV_69	ESV_1878	-0.3978
ESV_69	ESV_4781	0.3566
ESV_71	ESV_106	0.388
ESV_71	ESV_559	0.4556
ESV_71	ESV_1488	-0.4312
ESV_72	ESV_85	0.5276
ESV_72	ESV_144	0.5557
ESV_72	ESV_161	-0.4399
ESV_72	ESV_167	0.5541
ESV_72	ESV_215	-0.4098
ESV_72	ESV_225	0.4263
ESV_72	ESV_321	0.4265
ESV_72	ESV_363	-0.4682
ESV_72	ESV_383	-0.4223
ESV_72	ESV_444	0.4244
ESV_72	ESV_564	0.4565
ESV_72	ESV_610	0.4639
ESV_72	ESV_625	0.4761
ESV_72	ESV_810	-0.4155
ESV_72	ESV_891	-0.4154
ESV_72	ESV_1010	0.3801
ESV_72	ESV_1171	0.4603
ESV_72	ESV_1248	0.5933
ESV_72	ESV_1298	-0.4192
ESV_72	ESV_1488	0.4592
ESV_72	ESV_1501	-0.4677
ESV_72	ESV_3149	-0.369
ESV_72	ESV_3273	-0.4341
ESV_72	ESV_3457	-0.4158
ESV_72	ESV_3832	-0.3811
ESV_72	ESV_7279	-0.3283
ESV_76	ESV_80	0.5666
ESV_76	ESV_97	0.4558
ESV_76	ESV_112	0.4173
ESV_76	ESV_122	0.6276
ESV_76	ESV_131	0.5497
ESV_76	ESV_141	0.4594
ESV_76	ESV_203	0.5029
ESV_76	ESV_209	0.5874
ESV_76	ESV_249	0.4887
ESV_76	ESV_284	0.5153
ESV_76	ESV_835	0.4039
ESV_76	ESV_1297	-0.4467
ESV_76	ESV_3187	-0.5045
ESV_76	ESV_4781	-0.4153
ESV_76	ESV_7279	-0.3492
ESV_78	ESV_85	0.5549
ESV_78	ESV_93	0.6643
ESV_78	ESV_96	0.5618
ESV_78	ESV_97	0.6452
ESV_78	ESV_108	0.4713
ESV_78	ESV_122	0.7341
ESV_78	ESV_130	0.4583
ESV_78	ESV_131	0.4311
ESV_78	ESV_136	0.6538
ESV_78	ESV_141	0.4786
ESV_78	ESV_153	-0.3961
ESV_78	ESV_167	0.4509
ESV_78	ESV_182	0.5634
ESV_78	ESV_185	0.4678
ESV_78	ESV_203	0.4548
ESV_78	ESV_209	0.6075
ESV_78	ESV_220	0.4671
ESV_78	ESV_225	0.4632
ESV_78	ESV_249	0.6117
ESV_78	ESV_272	-0.438
ESV_78	ESV_327	0.4257
ESV_78	ESV_331	-0.4168
ESV_78	ESV_335	0.3932
ESV_78	ESV_367	-0.4158
ESV_78	ESV_404	0.6019
ESV_78	ESV_428	-0.4414
ESV_78	ESV_496	-0.4055
ESV_78	ESV_497	-0.4859
ESV_78	ESV_499	-0.4352
ESV_78	ESV_688	0.5666
ESV_78	ESV_747	0.5102
ESV_78	ESV_1297	-0.4443
ESV_78	ESV_1507	0.4357
ESV_78	ESV_1826	0.5594
ESV_78	ESV_3149	-0.3339
ESV_78	ESV_3187	-0.3995
ESV_78	ESV_4781	-0.4157
ESV_78	ESV_7279	-0.397
ESV_80	ESV_99	0.498
ESV_80	ESV_112	0.445
ESV_80	ESV_131	0.503
ESV_80	ESV_137	0.4841
ESV_80	ESV_203	0.4677
ESV_80	ESV_249	0.426
ESV_80	ESV_284	0.5125
ESV_80	ESV_544	0.4526
ESV_80	ESV_3187	-0.5582
ESV_80	ESV_4196	-0.3501
ESV_81	ESV_99	0.5955
ESV_81	ESV_131	0.4819
ESV_81	ESV_160	0.4401
ESV_81	ESV_227	0.5942
ESV_81	ESV_284	0.5191
ESV_84	ESV_103	0.5111
ESV_84	ESV_497	0.3799
ESV_85	ESV_93	0.4909
ESV_85	ESV_96	0.6114
ESV_85	ESV_97	0.4958
ESV_85	ESV_122	0.5316
ESV_85	ESV_136	0.6206
ESV_85	ESV_161	-0.4606
ESV_85	ESV_167	0.6074
ESV_85	ESV_176	0.5693
ESV_85	ESV_182	0.4546
ESV_85	ESV_209	0.5213
ESV_85	ESV_225	0.5498
ESV_85	ESV_296	-0.4098
ESV_85	ESV_367	-0.4765
ESV_85	ESV_404	0.559
ESV_85	ESV_474	0.3978
ESV_85	ESV_496	-0.3958
ESV_85	ESV_532	-0.4103
ESV_85	ESV_610	0.5743
ESV_85	ESV_641	-0.3991
ESV_85	ESV_680	0.3912
ESV_85	ESV_747	0.4265
ESV_85	ESV_759	0.4308
ESV_85	ESV_1010	0.4276
ESV_85	ESV_1117	-0.4109
ESV_85	ESV_1171	0.4119
ESV_85	ESV_1240	-0.4208
ESV_85	ESV_1248	0.5238
ESV_85	ESV_1384	0.4358
ESV_85	ESV_1507	0.4696
ESV_85	ESV_1723	-0.4481
ESV_85	ESV_1826	0.5395
ESV_85	ESV_7279	-0.3527
ESV_88	ESV_101	-0.5282
ESV_88	ESV_102	0.4522
ESV_88	ESV_113	-0.4912
ESV_88	ESV_133	0.5186
ESV_88	ESV_134	-0.5453
ESV_88	ESV_141	-0.3921
ESV_88	ESV_147	-0.3929
ESV_88	ESV_153	0.4325
ESV_88	ESV_191	0.5833
ESV_88	ESV_192	-0.4754
ESV_88	ESV_206	0.5635
ESV_88	ESV_220	-0.5097
ESV_88	ESV_223	0.4633
ESV_88	ESV_226	0.4178
ESV_88	ESV_229	-0.4901
ESV_88	ESV_234	0.4919
ESV_88	ESV_247	0.389
ESV_88	ESV_252	-0.4012
ESV_88	ESV_260	-0.5368
ESV_88	ESV_262	-0.4707
ESV_88	ESV_269	-0.572
ESV_88	ESV_283	0.5016
ESV_88	ESV_288	-0.3973
ESV_88	ESV_290	-0.4698
ESV_88	ESV_294	0.4206
ESV_88	ESV_315	-0.4214
ESV_88	ESV_321	0.4234
ESV_88	ESV_327	-0.4337
ESV_88	ESV_328	-0.4175
ESV_88	ESV_379	-0.4709
ESV_88	ESV_387	0.6596
ESV_88	ESV_391	0.4625
ESV_88	ESV_397	0.3977
ESV_88	ESV_411	0.5529
ESV_88	ESV_421	-0.439
ESV_88	ESV_438	-0.5686
ESV_88	ESV_455	-0.5386
ESV_88	ESV_459	-0.4745
ESV_88	ESV_460	-0.4783
ESV_88	ESV_471	-0.4786
ESV_88	ESV_481	-0.4724
ESV_88	ESV_497	0.4645
ESV_88	ESV_505	-0.4261
ESV_88	ESV_524	-0.5072
ESV_88	ESV_529	-0.4147
ESV_88	ESV_617	-0.4142
ESV_88	ESV_637	-0.4963
ESV_88	ESV_684	-0.4402
ESV_88	ESV_705	-0.4466
ESV_88	ESV_729	0.4259
ESV_88	ESV_750	0.4796
ESV_88	ESV_842	-0.4834
ESV_88	ESV_843	-0.4815
ESV_88	ESV_856	0.4329
ESV_88	ESV_888	-0.5552
ESV_88	ESV_1010	0.3982
ESV_88	ESV_1266	-0.4832
ESV_88	ESV_1483	-0.4104
ESV_88	ESV_1997	-0.5146
ESV_88	ESV_2908	0.4287
ESV_90	ESV_99	0.4875
ESV_90	ESV_112	0.6387
ESV_90	ESV_131	0.5401
ESV_90	ESV_141	0.4157
ESV_90	ESV_152	0.4434
ESV_90	ESV_198	0.477
ESV_90	ESV_203	0.4921
ESV_90	ESV_253	0.4475
ESV_90	ESV_284	0.5164
ESV_90	ESV_544	0.4052
ESV_90	ESV_626	0.4266
ESV_90	ESV_837	-0.3766
ESV_90	ESV_2516	-0.4393
ESV_90	ESV_3187	-0.4384
ESV_90	ESV_4354	-0.3991
ESV_90	ESV_4781	-0.3509
ESV_93	ESV_96	0.6108
ESV_93	ESV_97	0.7801
ESV_93	ESV_122	0.7289
ESV_93	ESV_136	0.5681
ESV_93	ESV_149	0.4891
ESV_93	ESV_191	-0.463
ESV_93	ESV_206	-0.5088
ESV_93	ESV_209	0.6151
ESV_93	ESV_225	0.4639
ESV_93	ESV_247	-0.4848
ESV_93	ESV_258	-0.4749
ESV_93	ESV_272	-0.4334
ESV_93	ESV_331	-0.4307
ESV_93	ESV_367	-0.5337
ESV_93	ESV_385	-0.4046
ESV_93	ESV_387	-0.4208
ESV_93	ESV_392	-0.4213
ESV_93	ESV_428	-0.4367
ESV_93	ESV_444	0.5241
ESV_93	ESV_497	-0.501
ESV_93	ESV_564	0.4088
ESV_93	ESV_656	-0.4061
ESV_93	ESV_688	0.4639
ESV_93	ESV_977	-0.3904
ESV_93	ESV_1297	-0.4566
ESV_93	ESV_1826	0.5993
ESV_93	ESV_3149	-0.3715
ESV_93	ESV_4781	-0.3488
ESV_93	ESV_7279	-0.3744
ESV_96	ESV_97	0.6721
ESV_96	ESV_122	0.6928
ESV_96	ESV_136	0.5728
ESV_96	ESV_167	0.4923
ESV_96	ESV_176	0.5645
ESV_96	ESV_209	0.5873
ESV_96	ESV_225	0.581
ESV_96	ESV_392	-0.4607
ESV_96	ESV_444	0.4526
ESV_96	ESV_486	-0.3839
ESV_96	ESV_496	-0.4459
ESV_96	ESV_590	0.4727
ESV_96	ESV_688	0.4532
ESV_96	ESV_977	-0.4008
ESV_96	ESV_985	-0.4465
ESV_96	ESV_1297	-0.4104
ESV_96	ESV_1826	0.5905
ESV_96	ESV_1874	0.4313
ESV_96	ESV_3149	-0.3332
ESV_96	ESV_7279	-0.374
ESV_97	ESV_122	0.8206
ESV_97	ESV_136	0.5765
ESV_97	ESV_141	0.4936
ESV_97	ESV_176	0.5053
ESV_97	ESV_182	0.4354
ESV_97	ESV_206	-0.4733
ESV_97	ESV_209	0.7455
ESV_97	ESV_220	0.4567
ESV_97	ESV_225	0.5591
ESV_97	ESV_249	0.4756
ESV_97	ESV_262	0.4636
ESV_97	ESV_367	-0.4234
ESV_97	ESV_387	-0.3881
ESV_97	ESV_428	-0.4564
ESV_97	ESV_444	0.4626
ESV_97	ESV_590	0.433
ESV_97	ESV_656	-0.3942
ESV_97	ESV_688	0.4414
ESV_97	ESV_835	0.4715
ESV_97	ESV_977	-0.3769
ESV_97	ESV_1297	-0.4501
ESV_97	ESV_1826	0.546
ESV_97	ESV_1874	0.4231
ESV_97	ESV_3149	-0.4027
ESV_97	ESV_3187	-0.3913
ESV_97	ESV_4781	-0.4465
ESV_97	ESV_7279	-0.4162
ESV_99	ESV_112	0.5029
ESV_99	ESV_131	0.5667
ESV_99	ESV_152	0.46
ESV_99	ESV_160	0.4815
ESV_99	ESV_198	0.4317
ESV_99	ESV_227	0.5507
ESV_99	ESV_244	0.443
ESV_99	ESV_284	0.6631
ESV_99	ESV_3187	-0.4759
ESV_100	ESV_184	0.4379
ESV_100	ESV_211	0.4317
ESV_101	ESV_102	-0.6476
ESV_101	ESV_108	0.5726
ESV_101	ESV_113	0.6725
ESV_101	ESV_133	-0.4958
ESV_101	ESV_134	0.6947
ESV_101	ESV_137	0.4608
ESV_101	ESV_141	0.5557
ESV_101	ESV_144	-0.4595
ESV_101	ESV_148	-0.398
ESV_101	ESV_176	-0.4163
ESV_101	ESV_191	-0.4634
ESV_101	ESV_192	0.528
ESV_101	ESV_203	0.4826
ESV_101	ESV_205	0.4171
ESV_101	ESV_206	-0.5562
ESV_101	ESV_220	0.5397
ESV_101	ESV_223	-0.5944
ESV_101	ESV_226	-0.4428
ESV_101	ESV_229	0.6897
ESV_101	ESV_253	0.482
ESV_101	ESV_257	0.5752
ESV_101	ESV_260	0.5258
ESV_101	ESV_262	0.5798
ESV_101	ESV_277	0.4911
ESV_101	ESV_283	-0.5869
ESV_101	ESV_288	0.5482
ESV_101	ESV_294	-0.501
ESV_101	ESV_303	0.53
ESV_101	ESV_321	-0.5215
ESV_101	ESV_327	0.5155
ESV_101	ESV_335	0.3961
ESV_101	ESV_340	0.4378
ESV_101	ESV_363	0.5297
ESV_101	ESV_379	0.516
ESV_101	ESV_391	-0.5088
ESV_101	ESV_397	-0.4026
ESV_101	ESV_411	-0.5451
ESV_101	ESV_421	0.3989
ESV_101	ESV_438	0.6391
ESV_101	ESV_447	0.511
ESV_101	ESV_455	0.6135
ESV_101	ESV_459	0.5678
ESV_101	ESV_460	0.6501
ESV_101	ESV_474	-0.4204
ESV_101	ESV_481	0.5294
ESV_101	ESV_484	-0.4112
ESV_101	ESV_503	-0.3934
ESV_101	ESV_505	0.4177
ESV_101	ESV_525	0.4717
ESV_101	ESV_529	0.4199
ESV_101	ESV_572	-0.4261
ESV_101	ESV_680	-0.44
ESV_101	ESV_686	-0.4086
ESV_101	ESV_705	0.4144
ESV_101	ESV_750	-0.6227
ESV_101	ESV_759	-0.4178
ESV_101	ESV_799	-0.4155
ESV_101	ESV_809	0.4573
ESV_101	ESV_842	0.7186
ESV_101	ESV_843	0.4095
ESV_101	ESV_856	-0.4126
ESV_101	ESV_885	-0.4023
ESV_101	ESV_888	0.4864
ESV_101	ESV_891	0.4222
ESV_101	ESV_959	0.4226
ESV_101	ESV_996	0.4677
ESV_101	ESV_1010	-0.5621
ESV_101	ESV_1169	-0.4093
ESV_101	ESV_1217	0.4718
ESV_101	ESV_1240	0.3945
ESV_101	ESV_1247	-0.5159
ESV_101	ESV_1266	0.5916
ESV_101	ESV_1297	-0.3643
ESV_101	ESV_1443	-0.4779
ESV_101	ESV_1878	0.5609
ESV_101	ESV_1997	0.4374
ESV_101	ESV_2908	-0.4123
ESV_101	ESV_3262	-0.44
ESV_101	ESV_3457	0.4976
ESV_101	ESV_4781	-0.3887
ESV_102	ESV_108	-0.5277
ESV_102	ESV_113	-0.6023
ESV_102	ESV_133	0.4304
ESV_102	ESV_134	-0.6189
ESV_102	ESV_137	-0.5454
ESV_102	ESV_142	-0.4434
ESV_102	ESV_144	0.5926
ESV_102	ESV_161	-0.4838
ESV_102	ESV_176	0.5888
ESV_102	ESV_191	0.4395
ESV_102	ESV_192	-0.4927
ESV_102	ESV_203	-0.4547
ESV_102	ESV_205	-0.505
ESV_102	ESV_206	0.5235
ESV_102	ESV_220	-0.4843
ESV_102	ESV_223	0.6221
ESV_102	ESV_226	0.5563
ESV_102	ESV_229	-0.6529
ESV_102	ESV_255	-0.4612
ESV_102	ESV_257	-0.5316
ESV_102	ESV_260	-0.5213
ESV_102	ESV_261	-0.3938
ESV_102	ESV_262	-0.4977
ESV_102	ESV_277	-0.4824
ESV_102	ESV_283	0.7144
ESV_102	ESV_288	-0.5282
ESV_102	ESV_294	0.5489
ESV_102	ESV_303	-0.5203
ESV_102	ESV_321	0.6188
ESV_102	ESV_340	-0.5007
ESV_102	ESV_363	-0.5299
ESV_102	ESV_379	-0.5698
ESV_102	ESV_384	-0.4125
ESV_102	ESV_391	0.4882
ESV_102	ESV_411	0.54
ESV_102	ESV_438	-0.5681
ESV_102	ESV_447	-0.4854
ESV_102	ESV_455	-0.5337
ESV_102	ESV_459	-0.5081
